Value0_mean,Value1_mean,Value2_mean,l2_norm_mean,Value0_rms,Value1_rms,Value2_rms,l2_norm_rms,Value0_max,Value1_max,Value2_max,l2_norm_max,Value0_std,Value1_std,Value2_std,l2_norm_std,Value0_min,Value1_min,Value2_min,l2_norm_min,Value0_kurt,Value1_kurt,Value2_kurt,l2_norm_kurt,Value0_skew,Value1_skew,Value2_skew,l2_norm_skew,Value0_energy,Value1_energy,Value2_energy,l2_norm_energy,Value0_median,Value1_median,Value2_median,l2_norm_median,Value0_negtiveCount,Value1_negtiveCount,Value2_negtiveCount,l2_norm_negtiveCount,Value0_positaveCount,Value1_positaveCount,Value2_positaveCount,l2_norm_positaveCount,Value0_avgAbsoluteDiff,Value1_avgAbsoluteDiff,Value2_avgAbsoluteDiff,l2_norm_avgAbsoluteDiff,Value0_meadianAbsDiff,Value1_meadianAbsDiff,Value2_meadianAbsDiff,l2_norm_meadianAbsDiff,Value0_ValuesAboveMean,Value1_ValuesAboveMean,Value2_ValuesAboveMean,l2_norm_ValuesAboveMean,Value0_numberPeaks,Value1_numberPeaks,Value2_numberPeaks,l2_norm_numberPeaks,Class
0.000198039,-0.003110106,-0.002312217,0.034721351,0.013099504,0.00839201,0.040055234,0.042970276,0.03555098,0.028336953,0.125334842,0.145356925,0.013098007,0.007794426,0.039988441,0.025315458,-0.03844902,-0.027663047,-0.140665158,0.003503475,0.260909227,2.111529231,1.342773731,3.469493532,-0.380386705,-0.019491783,-0.074286536,1.683818538,0.029171491,0.011972392,0.272751703,0.313895586,0.00155098,-0.003663047,-0.003665158,0.028729571,80,120,102,0,90,50,68,170,0.010256055,0.005519585,0.029343945,0.018539613,0.008,0.006,0.019,0.012037799,90,63,73,60,35,42,40,54,3
-7.25E-05,-0.003192459,-0.002312217,0.006313132,0.002657731,0.004757012,0.00405238,0.006790764,0.00555098,0.004336953,0.013334842,0.015784478,0.00265674,0.003526666,0.003327977,0.002501767,-0.00644902,-0.009663047,-0.012665158,0.001846559,-0.548656032,-0.137581872,4.889348895,0.617121413,-0.558453178,0.316137367,0.92163322,1.047765582,0.001200801,0.003846957,0.002791703,0.007839461,0.00155098,-0.003663047,-0.002665158,0.005446335,83,141,151,0,87,29,19,170,0.002132318,0.002530104,0.002033218,0.0020164,0.002,0.002,0,0.001413236,87,53,43,62,51,36,40,56,3
9.22E-05,-0.003427753,-0.002606335,0.006310075,0.002918154,0.004789696,0.003686397,0.006711656,0.00955098,0.004336953,0.011334842,0.012504882,0.002916698,0.003345399,0.002607017,0.002286761,-0.01044902,-0.009663047,-0.010665158,0.001846559,1.589932549,0.147945696,6.458803521,-0.335647883,-0.236811977,0.334141354,1.650655516,0.668040645,0.001447656,0.003900001,0.002310219,0.007657875,0.00155098,-0.003663047,-0.002665158,0.005874799,80,146,158,0,90,24,12,170,0.002179931,0.002267128,0.001392388,0.001878336,0.002,0,0,0.001322591,90,48,28,76,42,45,33,54,3
-0.00024902,-0.002674811,-0.002547511,0.006020463,0.00256646,0.004291072,0.004102306,0.006467529,0.00955098,0.006336953,0.011334842,0.012553588,0.00255435,0.003355396,0.003215447,0.002362828,-0.00644902,-0.009663047,-0.010665158,0.001846559,0.42958756,0.010815482,3.628827492,-0.213753528,-0.458435984,0.129793358,0.830094053,0.739878343,0.001119742,0.003130261,0.002860915,0.007110919,-0.00044902,-0.003663047,-0.002665158,0.005340224,88,139,154,0,82,31,16,170,0.001971765,0.002528166,0.001811765,0.001952692,0.002,0.002,0,0.001579821,82,76,34,67,51,48,33,52,3
0.000256863,-0.00332187,-0.002747511,0.006323196,0.002565048,0.004725483,0.004074415,0.006746148,0.00955098,0.004336953,0.011334842,0.013223972,0.002552155,0.003360858,0.003008661,0.00235111,-0.00644902,-0.009663047,-0.010665158,0.002369325,0.765280337,-0.08626551,4.843398183,-0.317841462,-0.57914315,0.332817253,1.168992122,0.555246826,0.00111851,0.003796132,0.002822146,0.007736788,0.00155098,-0.003663047,-0.002665158,0.006130836,66,146,157,0,104,24,13,170,0.001983391,0.002426021,0.001696609,0.001943116,0,0.002,0,0.001631108,104,58,124,80,37,42,41,59,3
0.001020326,-0.003296457,-0.002157733,0.021966734,0.020725615,0.021961476,0.017993942,0.035151664,0.10555098,0.104336953,0.109334842,0.13891584,0.020700484,0.021712664,0.017864102,0.027442705,-0.07644902,-0.075663047,-0.064665158,0.002470912,6.005488651,6.499373802,10.45038022,3.056862995,0.517463269,0.67262972,1.144130251,1.821236548,0.073023689,0.081992089,0.055042933,0.210058712,0.00155098,-0.003663047,-0.002665158,0.007761945,75,131,141,0,95,39,29,170,0.010898966,0.010658878,0.00889336,0.021720445,0.002,0.002,0.002,0.003209737,95,60,44,51,46,44,40,49,3
0.008786824,-0.032636941,-0.000438118,0.042821361,0.028758367,0.032906479,0.013205262,0.045653686,0.089339765,-0.017342824,0.049597176,0.099961557,0.027383123,0.004203146,0.013197992,0.015830036,-0.088660235,-0.043342824,-0.054402824,0.027779916,2.633375323,0.070983879,4.612504179,2.436454814,-0.479080455,0.019986136,-0.02949885,1.754669542,0.140597429,0.184082182,0.029644419,0.35432403,0.009339765,-0.033342824,-0.002402824,0.036820256,32,170,93,0,138,0,77,170,0.016266021,0.003529412,0.008480277,0.011703735,0.006,0.004,0.006,0.005713707,106,68,80,50,35,46,49,49,3
0.009622118,-0.032695765,-6.16E-05,0.034525205,0.010151187,0.03285915,0.004581843,0.034695297,0.025339765,-0.027342824,0.011597176,0.043029953,0.003234417,0.003272725,0.004581428,0.003431303,-0.002660235,-0.041342824,-0.012402824,0.028412598,5.913013513,-0.905821158,-0.717259992,-0.9219141,0.922375384,0.133478374,0.16620757,0.012382877,0.017517922,0.183553039,0.003568858,0.204639819,0.009339765,-0.033342824,-0.000402824,0.035059119,1,170,87,0,169,0,83,170,0.001840277,0.002869204,0.004019792,0.002945473,0,0.002,0.004,0.0025284,41,62,83,101,35,49,42,55,3
0.010222118,-0.032825176,-0.000238118,0.045621941,0.018378253,0.037012567,0.030284633,0.051233283,0.075339765,0.040657176,0.145597176,0.159725204,0.01527313,0.017100816,0.030283697,0.023312826,-0.084660235,-0.113342824,-0.134402824,0.020023596,12.43435275,8.535848134,7.095852953,5.801636867,-0.173150937,0.083754829,-0.106498879,2.364043113,0.057419234,0.232888123,0.155917027,0.446224384,0.009339765,-0.033342824,0.000597176,0.036732629,14,164,85,0,156,6,85,170,0.007248443,0.009033356,0.016329412,0.016155977,0.002,0.004,0.005,0.005524065,52,66,85,42,42,48,40,55,3
0.008880941,-0.042436941,-0.001038118,0.060510414,0.022878747,0.045107484,0.047555948,0.06942399,0.089339765,-0.011342824,0.201597176,0.235506398,0.021084733,0.01529023,0.047544616,0.034032047,-0.060660235,-0.091342824,-0.228402824,0.026274164,2.488773425,0.07548296,8.44943806,10.58041259,-0.039547524,-0.852657199,-1.04010416,2.934194272,0.088984302,0.34589647,0.384466595,0.819347367,0.009339765,-0.041342824,0.001597176,0.051204748,48,170,84,0,122,0,86,170,0.014831419,0.012080969,0.028760415,0.021586062,0.011,0.01,0.018,0.01248264,93,105,86,57,45,50,47,55,3
0.006563294,-0.080789882,0.004067765,0.146578473,0.062254344,0.08640421,0.114007412,0.156009554,0.163339765,0.062657176,0.299597176,0.331300389,0.061907403,0.030637926,0.11393482,0.053420335,-0.162660235,-0.173342824,-0.270402824,0.039855037,-0.502180367,1.828087226,-0.265624675,0.695092324,-0.074199506,0.329912241,0.005946306,0.829765111,0.658852567,1.269166889,2.209607294,4.137626749,0.007339765,-0.081342824,0.009597176,0.140193851,74,169,83,0,96,1,87,170,0.051209135,0.024582976,0.09227128,0.041466416,0.046,0.024,0.072,0.034121798,86,84,87,74,45,57,51,54,2
0.011480941,0.057539529,-0.006720471,0.183036852,0.081976634,0.106271883,0.151258891,0.202220507,0.231339765,0.246657176,0.539597176,0.560721416,0.081168692,0.089347163,0.151109521,0.085968857,-0.222660235,-0.105342824,-0.418402824,0.032494958,0.343716579,-1.271979725,0.514642418,1.802750629,-0.392540617,0.204370725,0.166990298,0.844950417,1.142428654,1.919931213,3.88947285,6.951832717,0.017339765,0.043657176,-0.008402824,0.176572624,68,66,88,0,102,104,82,170,0.063285813,0.080513495,0.116921938,0.065939871,0.056,0.077,0.084,0.050570583,90,82,83,81,41,58,51,53,2
0.014551529,0.085916,-0.009755765,0.124792436,0.045839064,0.100971273,0.093601425,0.145112524,0.135339765,0.206657176,0.263597176,0.611768972,0.043468066,0.053043745,0.093091632,0.074057359,-0.150660235,-0.025342824,-0.600402824,0.017018231,2.349582058,-0.254922175,9.087251983,9.783811212,-0.637895527,-0.401397893,-1.438976844,1.959628769,0.357207368,1.733183651,1.489408564,3.579799583,0.017339765,0.092657176,-0.005402824,0.116457269,50,20,89,0,120,150,81,170,0.030011073,0.040637509,0.063385467,0.053925002,0.022,0.028,0.046,0.041960933,90,92,90,77,49,55,57,52,3
-0.002519059,-0.095766353,0.026244235,0.622268888,0.321254337,0.188709309,0.662227356,0.759842499,1.351339765,0.232657176,1.415597176,3.191929058,0.321244461,0.16260384,0.661707119,0.436052811,-1.064660235,-0.649342824,-3.100402824,0.044199329,2.886295318,1.263475335,3.077780641,7.985373515,-0.138559932,-0.887660786,-1.126899475,2.118509883,17.54473937,6.053904546,74.552662,98.15130592,0.006339765,-0.074342824,0.113597176,0.525799405,84,122,67,0,86,48,103,170,0.225384913,0.123720415,0.495709343,0.319391793,0.149,0.096,0.376,0.238409737,87,95,100,67,45,54,52,55,2
0.005986824,-0.035119294,-0.002308706,0.050823233,0.02246906,0.035964323,0.03742794,0.056560957,0.071339765,-0.013342824,0.145597176,0.183517412,0.021656791,0.007750334,0.037356667,0.024822185,-0.062660235,-0.057342824,-0.180402824,0.019826718,0.981149036,0.383290935,6.404641403,7.331089537,-0.111476903,-0.126475708,-0.693626762,2.447327407,0.085825973,0.219883525,0.238144615,0.543854113,0.003339765,-0.035342824,0.001597176,0.042981616,62,170,79,0,108,0,91,170,0.016144637,0.005815917,0.022108789,0.01677034,0.01,0.006,0.009,0.007541713,83,70,93,52,38,44,52,47,3
0.003410353,-0.094531059,0.002714824,0.110434303,0.026688656,0.10133046,0.0635501,0.122551058,0.107339765,-0.027342824,0.231597176,0.269385314,0.026469867,0.036493027,0.063492086,0.053132161,-0.116660235,-0.171342824,-0.238402824,0.030493809,4.165929852,-0.817135115,3.108255217,0.248454192,-0.100548698,0.360565179,0.332377035,0.554043079,0.121088339,1.74553656,0.686564592,2.553189492,0.003339765,-0.099342824,0.001597176,0.113517106,61,170,82,0,109,0,88,170,0.017067958,0.029750588,0.040189619,0.040933378,0.008,0.024,0.018,0.02770326,74,68,84,89,51,51,56,55,3
0.011128,-0.053119294,0.015844235,0.205251043,0.099513992,0.069952825,0.193988817,0.228971818,0.281339765,0.146657176,0.503597176,0.535410885,0.098889849,0.045516352,0.193340687,0.101489422,-0.246660235,-0.141342824,-0.468402824,0.050580623,-0.084986485,3.056315535,-0.372008004,0.573619066,0.035245435,1.103184647,0.21945183,0.904030924,1.683515882,0.831877605,6.397382388,8.912775875,0.017339765,-0.056342824,0.009597176,0.182962019,73,154,81,0,97,16,89,170,0.077638478,0.033373979,0.15686173,0.080582648,0.064,0.025,0.136,0.065381711,91,77,84,77,42,53,47,54,2
0.010492706,0.092410118,0.000220706,0.188510048,0.083806587,0.118022398,0.161960093,0.217218559,0.171339765,0.258657176,0.425597176,0.91745877,0.083147142,0.073414281,0.161959943,0.10792527,-0.548660235,-0.083342824,-0.782402824,0.019878583,10.5515169,-0.735821543,4.824092051,16.09821321,-1.759999895,-0.373604975,-1.021989719,3.105830836,1.194002493,2.367978697,4.459282187,8.021263376,0.013339765,0.108657176,0.003597176,0.173520888,73,26,83,0,97,144,87,170,0.059639862,0.06125827,0.113032388,0.066671504,0.049,0.048,0.087,0.04498965,89,101,87,69,42,58,49,55,2
0.009775059,-0.016378118,-0.001179294,0.02260231,0.012368744,0.017084402,0.01003228,0.02335614,0.041339765,-0.009342824,0.023597176,0.050116227,0.007578525,0.004861486,0.009962726,0.005885988,-0.012660235,-0.027342824,-0.022402824,0.011831143,1.402756892,-0.644585596,-0.438017627,1.839807056,0.401048346,-0.434384408,-0.03697113,0.759736269,0.02600759,0.049619054,0.017109931,0.092736574,0.009339765,-0.017342824,-0.002402824,0.02221742,12,170,92,0,158,0,78,170,0.005623114,0.004019377,0.008321661,0.004647874,0.005,0.004,0.006,0.004021873,69,75,79,80,59,57,64,48,3
0.010280941,0.096598353,-0.006461647,0.137953738,0.050070658,0.123397267,0.090568317,0.161048366,0.201339765,0.244657176,0.219597176,0.369749812,0.049003806,0.076783094,0.090337518,0.083098389,-0.206660235,-0.025342824,-0.334402824,0.012413709,4.34768223,-1.114583038,1.239584161,-0.701352701,0.080741412,-0.203646093,-0.378738524,0.163828756,0.42620203,2.588570516,1.394445402,4.409217948,0.009339765,0.110657176,-0.004402824,0.141878463,46,38,89,0,124,132,81,170,0.029926644,0.065055363,0.06543045,0.069278511,0.014,0.054,0.052,0.062731546,81,97,95,88,50,55,59,57,3
0.002375059,-0.178519294,0.014973647,0.620204324,0.226526414,0.262030243,0.5964683,0.689745241,0.777339765,0.436657176,1.575597176,1.586344329,0.226513963,0.191809046,0.596280322,0.301819638,-1.404660235,-0.699342824,-1.372402824,0.050237567,8.55602213,0.489657789,-0.503381131,0.53206676,-1.091239954,0.474256518,-0.089985306,0.876954524,8.723416742,11.67217423,60.48165362,80.8772446,0.002339765,-0.206342824,0.038597176,0.580128588,84,140,80,0,86,30,90,170,0.159905882,0.148835986,0.485295502,0.239319993,0.127,0.117,0.44,0.20268571,85,74,90,76,46,58,52,52,2
0.001445647,-0.034495765,-0.000555765,0.039003334,0.009407562,0.034952981,0.017277754,0.040109025,0.035339765,-0.025342824,0.045597176,0.097407909,0.009295823,0.005634987,0.017268813,0.009352742,-0.030660235,-0.057342824,-0.082402824,0.026864355,1.486077921,0.713601698,3.594980403,9.63948693,-0.145071568,-0.703688518,-1.067866838,2.415082273,0.015045376,0.207690847,0.050748532,0.273484755,0.003339765,-0.035342824,0.001597176,0.036820256,68,170,82,0,102,0,88,170,0.007133702,0.004436263,0.012605398,0.006340924,0.006,0.006,0.008,0.00403968,91,79,88,64,52,51,58,57,3
-0.000224941,-0.077895765,0.003550118,0.087810671,0.020675133,0.089078074,0.048567611,0.103543118,0.065339765,-0.025342824,0.187597176,0.244854312,0.020673909,0.043210567,0.048437687,0.05486769,-0.124660235,-0.183342824,-0.190402824,0.027895679,10.219878,-1.512295512,4.460295172,-0.636609299,-1.845592829,-0.2216832,0.22502387,0.623745215,0.07266839,1.348933551,0.400998191,1.822600131,0.003339765,-0.073342824,0.003597176,0.075254145,70,170,76,0,100,0,94,170,0.012052595,0.040666574,0.028236401,0.048787296,0.006,0.038,0.012,0.040577161,100,88,87,81,56,49,60,58,3
0.006716235,-0.043460471,0.003844235,0.26422977,0.149439073,0.076686672,0.241887989,0.294487151,0.369339765,0.230657176,0.561597176,0.841619056,0.149288073,0.063182539,0.24185744,0.130020423,-0.436660235,-0.155342824,-0.718402824,0.04953688,-0.380935023,1.406320596,0.005877144,2.584202175,-0.189092404,1.077449795,-0.200819674,1.245718021,3.796446235,0.999743773,9.946665908,14.74285592,0.009339765,-0.058342824,0.006597176,0.247949344,82,134,84,0,88,36,86,170,0.121414671,0.04889827,0.193235294,0.097636475,0.103,0.033,0.164,0.072211051,87,71,85,76,42,54,46,56,2
0.014116235,0.093739529,-0.007202824,0.146227506,0.056206609,0.123966593,0.090681826,0.163554555,0.187339765,0.248657176,0.241597176,0.342306669,0.054405098,0.081121001,0.090395315,0.073263968,-0.142660235,-0.061342824,-0.270402824,0.014178374,1.038243741,-1.291373619,0.063804048,-0.710273022,0.229263697,-0.094374269,-0.062611029,0.180323753,0.537061083,2.612511741,1.397942913,4.547515737,0.009339765,0.109657176,0.003597176,0.147563632,68,36,83,0,102,134,87,170,0.040878339,0.071577578,0.071835294,0.0615738,0.032,0.072,0.064,0.058719623,79,96,90,85,45,59,53,60,3
0.009880941,-0.016378118,-0.000967529,0.021974604,0.012179979,0.016932227,0.008674821,0.022589925,0.035339765,-0.007342824,0.017597176,0.041917942,0.00712172,0.004296228,0.008620696,0.005236553,-0.006660235,-0.027342824,-0.022402824,0.01056206,0.732343082,-0.242095374,-0.743083862,1.151627526,0.284124227,-0.144930359,-0.123166012,0.745036235,0.025219822,0.048739054,0.012792927,0.086751803,0.009339765,-0.017342824,-0.002402824,0.021415232,13,170,86,0,157,0,84,170,0.005319031,0.003425329,0.007499239,0.003933145,0.004,0.002,0.006,0.003316994,70,61,84,74,50,50,63,48,3
0.011010353,0.079292471,-0.004073412,0.107352066,0.037768824,0.094982713,0.063566284,0.120369732,0.145339765,0.182657176,0.243597176,0.265735475,0.03612833,0.052291681,0.063435634,0.054446361,-0.200660235,-0.029342824,-0.194402824,0.009426493,7.767983053,-0.467207075,1.062690101,-0.024927465,-0.739624128,-0.478936909,0.238221087,0.222297267,0.242502291,1.53369169,0.686914309,2.46310829,0.009339765,0.086657176,-0.006402824,0.106527836,45,24,91,0,125,146,79,170,0.022337439,0.041229066,0.048603737,0.041961767,0.014,0.032,0.046,0.031066895,81,100,81,80,54,53,56,57,3
-0.001483765,-0.111895765,0.016573647,0.35035485,0.140756673,0.16417223,0.325949567,0.391162476,0.409339765,0.118657176,0.651597176,1.106793644,0.140748852,0.120132672,0.325527932,0.173952756,-0.462660235,-0.441342824,-1.000402824,0.012173894,0.783127071,-0.590834475,-0.217907346,1.138943165,-0.229772871,-0.484194704,-0.18285373,0.70252737,3.368114971,4.581928591,18.06133049,26.01137405,0.005339765,-0.079342824,0.009597176,0.32308856,80,142,82,0,90,28,88,170,0.106777855,0.10096692,0.261446505,0.138370459,0.084,0.08,0.23,0.110945115,90,98,83,76,36,51,48,50,2
0.005186824,-0.033460471,0.000326588,0.03950311,0.016594393,0.034073465,0.014083717,0.040431745,0.049339765,-0.013342824,0.049597176,0.072910326,0.015762954,0.006434122,0.01407993,0.008615701,-0.046660235,-0.055342824,-0.040402824,0.025611788,0.992085237,0.655778368,1.037405516,2.154108088,-0.406547719,-0.047610344,-0.049610393,1.190727747,0.046813557,0.197370173,0.033719685,0.277903415,0.007339765,-0.033342824,0.002597176,0.037820396,54,170,76,0,116,0,94,170,0.011749204,0.005159862,0.010887474,0.00648599,0.01,0.006,0.008,0.004802818,96,90,94,73,47,49,57,54,3
0.005528,-0.033813412,-2.82E-06,0.035782537,0.007345655,0.034181807,0.00925101,0.036165395,0.013339765,-0.025342824,0.023597176,0.075632501,0.00483734,0.005004911,0.009251009,0.005248412,-0.008660235,-0.071342824,-0.022402824,0.027610952,-0.205253279,16.65938219,-0.236167978,17.61944528,-0.614022104,-2.378419631,0.091555543,2.54311977,0.00917297,0.198627312,0.014548801,0.222349083,0.007339765,-0.035342824,-0.002402824,0.035801013,18,170,87,0,152,0,83,170,0.004102145,0.003442215,0.007656471,0.003544656,0.004,0.002,0.006,0.002246827,92,82,83,85,57,44,59,50,3
0.017504471,-0.086825176,0.001432471,0.131371968,0.059105712,0.090114645,0.088421724,0.13940063,0.153339765,-0.019342824,0.219597176,0.270347733,0.056454218,0.024125462,0.08841012,0.046625549,-0.174660235,-0.157342824,-0.244402824,0.052032238,0.856112095,0.054541161,0.171761887,0.242050471,-0.305620848,0.0909806,-0.056150185,0.781975673,0.593892492,1.380510363,1.329128223,3.303531078,0.012339765,-0.087342824,0.003597176,0.121033845,57,170,84,0,113,0,86,170,0.042027128,0.01922436,0.068966644,0.037543072,0.033,0.016,0.058,0.02841137,71,81,86,71,43,61,53,55,2
-0.023789647,-0.001013412,0.000408941,0.155296899,0.096706536,0.034770859,0.139108768,0.172952063,0.185339765,0.078657176,0.331597176,0.396704369,0.093734768,0.034756087,0.139108167,0.076126797,-0.284660235,-0.099342824,-0.380402824,0.021939606,-0.48140214,-0.523926405,-0.185362664,0.057924057,-0.262730333,-0.186819707,-0.185328764,0.500545559,1.589866195,0.205532144,3.289712406,5.085110745,-0.014660235,-0.001342824,0.005597176,0.154400766,95,86,80,0,75,84,90,170,0.076169689,0.028897993,0.110881661,0.060736708,0.067,0.026,0.099,0.053873244,96,84,90,84,43,54,47,54,2
-0.098189647,0.097492471,-0.005026353,0.179366773,0.120463602,0.105654328,0.095703243,0.186637154,0.059339765,0.206657176,0.251597176,0.343440935,0.069787339,0.040719224,0.095571159,0.051584766,-0.262660235,-0.017342824,-0.220402824,0.059985719,-0.804369002,-0.465141884,-0.434072492,-0.170185528,0.088329484,-0.183089879,0.261178534,0.465691951,2.466951507,1.897682298,1.557048824,5.921682629,-0.101660235,0.101657176,-0.007402824,0.178023857,155,1,87,0,15,169,83,170,0.058516263,0.033919446,0.07693827,0.042130053,0.055,0.033,0.065,0.039584388,81,92,83,84,44,53,50,55,3
-0.085789647,0.208327765,-0.007167529,0.246616625,0.109136071,0.212457599,0.083766274,0.253112035,0.045339765,0.322657176,0.231597176,0.408416199,0.067459755,0.041686615,0.083459063,0.056973175,-0.232660235,0.130657176,-0.210402824,0.147225789,-0.953830152,0.236242775,-0.100348235,-0.221821226,-0.034544944,0.839395829,0.249672688,0.667302489,2.024815955,7.673499336,1.192854079,10.89116937,-0.083660235,0.198657176,-0.007402824,0.236022607,147,0,91,0,23,170,79,170,0.056863391,0.032859516,0.067658824,0.047073598,0.052,0.022,0.058,0.041528573,88,70,85,69,38,51,39,46,3
-0.061872,0.127716,-0.007932235,0.156941186,0.07159736,0.1288879,0.060491458,0.159365898,0.043339765,0.182657176,0.137597176,0.237693373,0.036028288,0.017341113,0.059969127,0.027693926,-0.150660235,0.088657176,-0.150402824,0.09531576,0.037679443,0.111271404,-0.589008857,-0.026692882,0.074034782,0.268602324,-0.053121414,0.365285529,0.871450922,2.824055443,0.622066814,4.317573179,-0.062660235,0.124657176,-0.010402824,0.154497905,162,0,91,0,8,170,79,170,0.028430311,0.014017993,0.049546021,0.02217343,0.024,0.01,0.043,0.018442902,83,76,82,78,41,48,47,46,3
-0.059530824,0.211880706,-0.010191059,0.2416413,0.083747006,0.214448529,0.086984521,0.246105749,0.105339765,0.300657176,0.221597176,0.376570209,0.058903668,0.033086829,0.086385469,0.046663926,-0.230660235,0.142657176,-0.268402824,0.155686144,0.015060008,-0.24670374,-0.051620896,-0.074041869,-0.173707019,0.497070208,0.041735094,0.644772193,1.192305374,7.817989205,1.286272182,10.29656676,-0.060660235,0.210657176,-0.010402824,0.237688155,143,0,96,0,27,170,74,170,0.047283875,0.026180484,0.068235294,0.037052124,0.038,0.022,0.06,0.034768103,84,79,85,77,38,53,46,58,3
-0.018142588,0.181139529,-0.009638118,0.207428452,0.064431931,0.197561791,0.088598515,0.225902261,0.119339765,0.326657176,0.195597176,0.439837359,0.061824916,0.078861474,0.088072717,0.089472169,-0.260660235,0.052657176,-0.280402824,0.061171946,1.437749796,-1.345477645,0.409323155,-1.025393391,-0.795501269,0.247238273,-0.342362835,0.410743946,0.705750543,6.635212397,1.334448451,8.675411391,-0.018660235,0.171657176,-0.006402824,0.184508789,107,0,94,0,63,170,76,170,0.046035709,0.069856747,0.067758478,0.078790596,0.036,0.071,0.054,0.07136164,83,75,87,73,38,52,38,50,3
-0.083330824,0.257045412,-0.013779294,0.292796216,0.102649948,0.260426492,0.098138906,0.296631445,0.089339765,0.350657176,0.235597176,0.394830616,0.059941518,0.041828387,0.097166743,0.047545664,-0.216660235,0.164657176,-0.270402824,0.182443267,-0.14491749,-0.891144832,-0.221873438,-0.669515694,0.50481795,0.154530949,0.101822576,-0.010229107,1.791291998,11.52973281,1.637311627,14.95833643,-0.096660235,0.252657176,-0.005402824,0.288858876,156,0,90,0,14,170,80,170,0.048991696,0.035262699,0.078078062,0.039769993,0.036,0.032,0.071,0.035081774,75,79,92,84,43,50,45,54,3
0.106480941,0.117268941,-0.006708706,0.212865549,0.143129457,0.16163898,0.072561019,0.22776809,0.291339765,0.334657176,0.209597176,0.346226729,0.095644397,0.111243675,0.072250223,0.081034319,-0.116660235,-0.025342824,-0.164402824,0.022173465,-0.647586471,-1.424191951,-0.103267697,-0.305203722,-0.269227359,0.43531586,0.426210731,-0.668796902,3.482627054,4.441617152,0.895067239,8.819311445,0.119339765,0.061657176,-0.015402824,0.230909398,26,15,104,0,144,155,66,170,0.079410242,0.102071972,0.057379377,0.065143948,0.068,0.063,0.054,0.049288718,93,75,76,100,46,60,47,50,3
0.015516235,-0.016331059,-0.000473412,0.026065191,0.019240706,0.01880012,0.008914381,0.028339292,0.105339765,0.072657176,0.043597176,0.135189663,0.011377663,0.009313487,0.008901802,0.011123007,-0.004660235,-0.027342824,-0.028402824,0.011808409,21.10545535,46.62116188,3.209033162,52.00412256,3.050553449,5.10007001,0.490109932,5.613277579,0.062934811,0.060085568,0.013509253,0.136529632,0.013339765,-0.017342824,-0.002402824,0.024780427,5,168,90,0,165,2,80,170,0.007692734,0.005602491,0.007032803,0.006622718,0.004,0.006,0.006,0.004757441,80,67,82,73,55,49,44,50,3
-0.014177882,-0.002095765,-0.001473412,0.132439749,0.10083115,0.093487788,0.045060627,0.144697434,0.193339765,0.158657176,0.145597176,0.282902694,0.099829397,0.093464294,0.045036531,0.058284306,-0.232660235,-0.189342824,-0.140402824,0.009189991,-0.931932418,-1.302690169,1.479341877,-0.682531951,0.013624007,-0.29552167,0.183691221,0.009095868,1.728376546,1.485794303,0.345178213,3.559349062,0.003339765,0.020657176,-0.004402824,0.132204665,82,80,92,0,88,90,78,170,0.085019516,0.083738408,0.032370657,0.049664414,0.086,0.072,0.023,0.041838456,94,90,78,85,44,54,53,51,3
8.09E-05,-0.020636941,0.006197176,0.232249488,0.125846399,0.117254361,0.191039134,0.257063906,0.235339765,0.178657176,0.633597176,0.769058933,0.125846373,0.115424008,0.190938592,0.110190868,-0.322660235,-0.241342824,-0.750402824,0.060798579,-0.135726263,-1.345997798,1.690289245,3.680744091,-0.687214244,-0.034852446,-0.333717079,1.502898133,2.692343726,2.337259462,6.204311649,11.23391484,0.028339765,-0.011342824,0.000597176,0.208968914,71,90,85,0,99,80,85,170,0.100266159,0.104453979,0.142842353,0.08326,0.071,0.105,0.112,0.066657527,99,87,84,68,44,59,50,53,2
0.015245647,-0.080436941,0.006126588,0.09747434,0.046304844,0.100371948,0.053404192,0.122762674,0.195339765,-0.023342824,0.317597176,0.342838223,0.043723092,0.060036876,0.053051604,0.074628596,-0.126660235,-0.235342824,-0.146402824,0.026173456,1.931379013,-0.755812035,8.048909953,0.024712427,0.383799562,-0.876510238,1.561420481,1.061351267,0.364503552,1.71266975,0.484841317,2.56201462,0.012339765,-0.041342824,0.002597176,0.056281896,54,170,81,0,116,0,89,170,0.031550727,0.052590173,0.031276817,0.063247099,0.021,0.014,0.011,0.024168711,83,108,67,63,43,56,53,55,3
0.009939765,-0.033848706,0.000608941,0.041248004,0.018475201,0.035313672,0.016175692,0.043012109,0.055339765,0.004657176,0.067597176,0.096681174,0.015573507,0.010065811,0.016164226,0.01219195,-0.046660235,-0.075342824,-0.070402824,0.012745599,2.575560008,4.237367079,6.48492238,4.214240436,-0.350327527,0.49830117,-0.341565131,1.742954782,0.058026617,0.211999425,0.044481014,0.314507056,0.009339765,-0.035342824,0.001597176,0.038035484,24,168,80,0,146,2,90,170,0.009898824,0.006510727,0.010364014,0.008180774,0.006,0.004,0.008,0.004252049,71,70,90,58,45,43,60,50,3
